name,category,kcal_100,protein_100,fat_100,carbs_100,fiber_100,proposed_group,confidence,method,proposed_cooking_tags,proposed_allergens,proposed_diet_exclusions,default_scaling,reason,decision
Twarożek kanapkowy śmietankowy,Nabiał,245,6.5,22.5,3.5,0.0,dodatek_tłuszczowy,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",mleko,"dairy,lactose",TŁUMIONY,słowo_kluczowe: dodatek_tłuszczowy; kategoria Nabiał,
Serek topiony kremowy,Nabiał,285,9.5,25.5,5.5,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty,
Chleb na zakwasie pszenny,Zboża i pieczywo,255,8.0,1.5,52.0,3.2,pieczywo,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Zboża i pieczywo,
Chleb wiejski pytlowy,Zboża i pieczywo,245,6.2,1.3,51.5,3.4,pieczywo,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Zboża i pieczywo,
Chleb z czarnuszką,Zboża i pieczywo,252,7.5,3.0,48.5,4.0,pieczywo,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Zboża i pieczywo,
Bułka poznańska,Zboża i pieczywo,285,8.8,2.2,58.0,2.4,pieczywo,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Zboża i pieczywo,
Mąka orkiszowa typ 700,Zboża i pieczywo,343,12.0,1.9,68.5,4.5,mąka,WYSOKA,SŁOWO_KLUCZOWE,"pieczenie,smażenie",gluten,gluten,LINIOWY,słowo_kluczowe: mąka; kategoria Zboża i pieczywo,
"Ryż paraboliczny (parboiled), suchy","Kasze, ryż i makarony",352,7.5,1.0,77.5,1.8,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
"Kasza pęczak orkiszowy, sucha","Kasze, ryż i makarony",338,11.5,2.2,67.0,8.5,kasza_ryż,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
"Makaron udon, suchy","Kasze, ryż i makarony",337,8.5,1.0,71.5,2.4,makaron,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony",
"Makaron szklany (z fasoli mung), suchy","Kasze, ryż i makarony",351,0.2,0.1,87.0,0.5,makaron,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony",
"Gnocchi ziemniaczane, gotowe","Kasze, ryż i makarony",155,4.0,0.5,33.5,1.8,kasza_ryż,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: kasza_ryż,
"Karczochy marynowane, odsączone",Warzywa,68,2.5,3.5,6.5,4.5,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Fenkuł (koper włoski), surowy",Warzywa,31,1.2,0.2,7.3,3.1,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Pasternak, surowy",Warzywa,75,1.2,0.3,18.0,4.9,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Skorzonera, surowa",Warzywa,82,3.3,0.4,18.3,3.3,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Topinambur, surowy",Warzywa,73,2.0,0.0,17.4,1.6,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Jarmuż baby, surowy",Warzywa,49,4.3,0.9,8.8,3.6,warzywa_liściaste,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_liściaste; kategoria Warzywa,
"Boćwina (botwinka), surowa",Warzywa,19,1.8,0.2,3.7,1.6,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Endywia, surowa",Warzywa,17,1.3,0.2,3.4,3.1,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Radicchio, surowe",Warzywa,23,1.4,0.3,4.5,0.9,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Cykoria biała, surowa",Warzywa,21,0.9,0.1,4.7,3.1,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Portobello (pieczarka brązowa duża),Warzywa,26,2.5,0.2,4.5,1.3,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Grzyby shiitake, suszone",Warzywa,296,9.6,1.0,75.4,11.5,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Warzywa,
Kwiaty cukinii,Warzywa,16,1.0,0.1,3.0,0.9,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
Mikroliście (mix),Warzywa,29,2.5,0.5,4.5,1.8,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Kiełki słonecznika,Warzywa,62,4.5,3.5,4.0,1.9,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: nasiona; kategoria Warzywa,
"Pak choi, surowa",Warzywa,13,1.5,0.2,2.2,1.0,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Okra, surowa",Warzywa,33,1.9,0.2,7.5,3.2,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Daikon (rzodkiew japońska),Warzywa,18,0.6,0.1,4.1,1.6,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Chrzan świeży tarty,Warzywa,48,1.2,0.7,11.3,3.3,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Wasabi pasta,Warzywa,292,4.0,10.5,44.0,6.0,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Pigwa, surowa",Owoce,57,0.4,0.1,15.3,1.9,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Jagody kamczackie,Owoce,42,1.0,0.5,9.0,2.4,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Morwa biała świeża,Owoce,43,1.4,0.4,9.8,1.7,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Morwa biała suszona,Owoce,344,9.5,2.5,77.5,7.5,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Rambutan,Owoce,82,0.7,0.2,20.9,0.9,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Pitaja (smoczy owoc),Owoce,60,1.2,0.4,13.0,3.0,pieczywo,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Owoce,
Opuncja figowa,Owoce,41,0.7,0.5,9.6,3.6,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Czarny bez (owoce),Owoce,73,0.7,0.5,18.4,7.0,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Rokitnik (owoce),Owoce,82,1.4,5.4,7.8,4.7,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Dereń jadalny,Owoce,44,1.0,0.3,9.7,2.3,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
"Fasola adzuki, sucha",Rośliny strączkowe,329,19.9,0.5,62.9,12.7,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Fasola czarne oczko, sucha",Rośliny strączkowe,336,23.5,1.3,60.0,10.6,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Fasolka mamut (Jaś karłowy), sucha",Rośliny strączkowe,288,20.5,1.5,50.0,15.5,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Soczewica beluga (czarna), sucha",Rośliny strączkowe,341,24.5,1.5,59.0,10.5,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
Groszek zielony mrożony,Rośliny strączkowe,77,5.2,0.4,13.6,5.5,warzywa_gotowane,NISKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Rośliny strączkowe,
"Soja ziarno, suche",Rośliny strączkowe,446,36.5,19.9,30.2,9.3,strączki,NISKA,KATEGORIA,gotowanie,soja,,LINIOWY,kategoria: strączki,
Kotlety sojowe (granulat suchy),Rośliny strączkowe,336,50.0,1.5,32.0,4.5,strączki,NISKA,KATEGORIA,gotowanie,soja,,LINIOWY,kategoria: strączki,
"Białko grochu teksturowane, suche",Rośliny strączkowe,350,72.0,3.5,8.0,4.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
Pestki moreli słodkie,Orzechy i nasiona,520,21.5,42.0,22.0,5.0,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Masło z pestek słonecznika,Orzechy i nasiona,617,20.0,55.0,17.5,6.5,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,mleko","dairy,lactose",LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Krem orzechowy z daktylami,Orzechy i nasiona,495,14.5,33.0,36.5,6.5,orzechy_pasty,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy_pasty; kategoria Orzechy i nasiona,
Olej sezamowy ciemny,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,sezam,,LINIOWY,słowo_kluczowe: nasiona; kategoria Tłuszcze i oleje,
Olej lniany budwigowy,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Olej z ostropestu,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Masło sklarowane premium,Tłuszcze i oleje,876,0.3,99.5,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Margaryna miękka light 40%,Tłuszcze i oleje,370,0.2,40.0,0.5,0.0,tłuszcz,NISKA,KATEGORIA,"smażenie,pieczenie",,,LINIOWY,kategoria: tłuszcz,
Pasta do smarowania z awokado,Tłuszcze i oleje,385,1.5,40.0,4.5,3.5,tłuszcz_roślinny,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: tłuszcz_roślinny; kategoria Tłuszcze i oleje,
Pierniczki w czekoladzie,Przekąski i słodycze,405,4.5,12.5,69.0,2.5,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Andruty (wafle suche),Przekąski i słodycze,435,8.0,12.0,74.0,1.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Beza (bezik),Przekąski i słodycze,385,4.5,0.0,92.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Lody proteinowe waniliowe,Przekąski i słodycze,105,9.5,3.0,11.5,2.0,białko_proszek,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Woda kokosowa naturalna,Napoje,19,0.7,0.2,3.7,1.1,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sok z selera naciowego świeży,Napoje,18,0.7,0.2,3.5,1.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kawa zbożowa z mlekiem,Napoje,45,1.8,1.5,6.5,0.5,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Yerba mate napar,Napoje,2,0.1,0.0,0.3,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Napar z hibiskusa,Napoje,1,0.0,0.0,0.2,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Piwo bezalkoholowe 0%,Napoje,24,0.3,0.0,5.5,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kolagen hydrolizowany proszek,Odżywki i suplementy,360,90.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
EAA aminokwasy proszek,Odżywki i suplementy,340,85.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Beta-alanina proszek,Odżywki i suplementy,380,95.0,0.0,0.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Maltodekstryna (carbo),Odżywki i suplementy,380,0.0,0.0,95.0,0.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Shake gainer czekoladowy (proszek),Odżywki i suplementy,385,25.0,5.0,62.0,2.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Odżywki i suplementy; kategoria z góry na NIE,NIE
Krupnik z kaszą jęczmienną,Dania gotowe i fast food,62,2.8,2.0,8.5,1.4,kasza_ryż,ŚREDNIA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,słowo_kluczowe: kasza_ryż; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Kapuśniak ze świeżej kapusty,Dania gotowe i fast food,48,1.8,2.2,5.5,1.6,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Grochówka wojskowa,Dania gotowe i fast food,98,5.5,4.0,10.5,3.5,strączki,ŚREDNIA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Fasolka po bretońsku z kiełbasą,Dania gotowe i fast food,112,6.5,5.0,10.5,4.0,wędlina,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: wędlina; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Placki ziemniaczane ze śmietaną,Dania gotowe i fast food,215,4.0,12.0,23.0,1.8,dodatek_tłuszczowy,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,na_zimno",mleko,"dairy,lactose",TŁUMIONY,słowo_kluczowe: dodatek_tłuszczowy; kategoria Dania gotowe i fast food; kategoria z góry na NIE,NIE
Pyzy z mięsem,Dania gotowe i fast food,185,8.0,6.5,24.0,1.4,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Sernik na zimno z galaretką,Dania gotowe i fast food,215,6.5,11.5,22.0,0.4,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Kisiel owocowy,Dania gotowe i fast food,65,0.1,0.0,16.0,0.2,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
Szynka parmeńska (prosciutto),Mięso i drób,267,25.5,18.0,0.3,0.0,wędlina,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,meat,TŁUMIONY,słowo_kluczowe: wędlina; kategoria Mięso i drób,
Chorizo hiszpańskie,Mięso i drób,455,24.0,38.5,2.0,0.0,białko_chude,NISKA,KATEGORIA,"smażenie,pieczenie",,meat,LINIOWY,kategoria: białko_chude,
Bresaola (suszona wołowina włoska),Mięso i drób,175,33.0,4.0,0.5,0.0,białko_chude,NISKA,KATEGORIA,"smażenie,pieczenie",,meat,LINIOWY,kategoria: białko_chude,
Pepperoni (plastry pizzowe),Mięso i drób,494,19.5,44.5,2.5,0.0,białko_chude,NISKA,KATEGORIA,"smażenie,pieczenie",,meat,LINIOWY,kategoria: białko_chude,
Longaniza podsuszana,Mięso i drób,425,22.5,36.0,1.5,0.0,białko_chude,NISKA,KATEGORIA,"smażenie,pieczenie",,meat,LINIOWY,kategoria: białko_chude,
Kindziuk (skilandis),Mięso i drób,395,28.5,30.0,1.5,0.0,białko_chude,NISKA,KATEGORIA,"smażenie,pieczenie",,meat,LINIOWY,kategoria: białko_chude,
Szynka konserwowa drobiowa,Mięso i drób,125,15.5,6.0,2.0,0.0,wędlina,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,meat,TŁUMIONY,słowo_kluczowe: wędlina; kategoria Mięso i drób,
"Dorsz czarny (czarniak), surowy",Ryby i owoce morza,92,20.0,1.0,0.0,0.0,białko_chude,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",ryby,fish,LINIOWY,słowo_kluczowe: białko_chude; kategoria Ryby i owoce morza,
"Miruna, surowa",Ryby i owoce morza,90,18.5,1.8,0.0,0.0,ryba_chuda,NISKA,KATEGORIA,"pieczenie,smażenie",ryby,fish,LINIOWY,kategoria: ryba_chuda,
"Błękitek, surowy",Ryby i owoce morza,82,17.9,0.9,0.0,0.0,ryba_chuda,NISKA,KATEGORIA,"pieczenie,smażenie",ryby,fish,LINIOWY,kategoria: ryba_chuda,
"Tuńczyk żółtopłetwy stek, surowy",Ryby i owoce morza,109,24.4,0.5,0.0,0.0,białko_chude,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",ryby,fish,LINIOWY,słowo_kluczowe: białko_chude; kategoria Ryby i owoce morza,
Sushi maki z łososiem (rolka),Ryby i owoce morza,155,6.0,3.5,25.0,1.0,ryba_tłusta,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,ryby,fish,LINIOWY,słowo_kluczowe: ryba_tłusta; kategoria Ryby i owoce morza,
Sashimi z łososia,Ryby i owoce morza,205,20.5,13.5,0.0,0.0,ryba_tłusta,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,ryby,fish,LINIOWY,słowo_kluczowe: ryba_tłusta; kategoria Ryby i owoce morza,
Ser wędzony parzony (rolada ustrzycka),Nabiał,345,23.5,27.5,1.5,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty; wartości po obróbce termicznej (katalog diet liczy na surowo),
Ser koryciński,Nabiał,355,24.0,28.0,1.5,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty,
Ser typu manchego,Nabiał,402,25.0,33.5,0.5,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty,
Ser gruyère,Nabiał,413,29.8,32.3,0.4,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty,
Ser emmentaler,Nabiał,380,28.5,29.0,1.5,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty,
Ser raclette,Nabiał,357,24.5,28.0,1.0,0.0,nabiał_tłusty,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_tłusty,
Ayran (napój jogurtowy słony),Nabiał,38,1.8,1.8,3.5,0.0,nabiał_chudy,NISKA,KATEGORIA,na_zimno,mleko,"dairy,lactose",LINIOWY,kategoria: nabiał_chudy,
Lassi mango,Nabiał,88,2.2,2.0,15.5,0.3,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,mleko,"dairy,lactose",DYSKRETNY,słowo_kluczowe: owoce; kategoria Nabiał,
Pumpernikiel ciemny,Zboża i pieczywo,245,6.5,1.5,49.5,6.5,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
Chleb ciabatta,Zboża i pieczywo,271,8.5,3.5,51.5,2.6,pieczywo,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,gluten,gluten,DYSKRETNY,słowo_kluczowe: pieczywo; kategoria Zboża i pieczywo,
Tost francuski (chleb w jajku),Zboża i pieczywo,265,9.0,11.5,31.5,1.4,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
Muffin angielski śniadaniowy,Zboża i pieczywo,235,9.0,1.8,45.5,2.6,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
Pankejki proteinowe (gotowe),Zboża i pieczywo,225,14.5,6.0,28.5,2.0,białko_proszek,NISKA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: białko_proszek; kategoria Zboża i pieczywo,
Tarta owocowa (spód kruchy),Zboża i pieczywo,295,4.0,14.0,38.5,1.5,pieczywo,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: pieczywo,
"Freekeh (zielona pszenica prażona), suchy","Kasze, ryż i makarony",352,14.5,2.5,66.0,13.5,kasza_ryż,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: kasza_ryż,
"Sorgo ziarno, suche","Kasze, ryż i makarony",329,10.6,3.5,66.5,6.7,kasza_ryż,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: kasza_ryż,
"Teff ziarno, suche","Kasze, ryż i makarony",367,13.3,2.4,70.7,8.0,kasza_ryż,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: kasza_ryż,
"Kamut (pszenica khorasan), suchy","Kasze, ryż i makarony",337,14.5,2.2,64.0,11.1,kasza_ryż,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: kasza_ryż,
"Kalafior ryż (rozdrobniony, surowy)",Warzywa,25,1.9,0.3,4.2,2.0,kasza_ryż,ŚREDNIA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: kasza_ryż; kategoria Warzywa,
Spaghetti z cukinii (zoodles),Warzywa,17,1.2,0.3,2.5,1.1,makaron,ŚREDNIA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,słowo_kluczowe: makaron; kategoria Warzywa,
Puree z kalafiora,Warzywa,55,2.2,2.5,5.5,2.2,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
Puree ziemniaczane z masłem,Warzywa,105,2.0,4.0,15.0,1.3,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Frytki z batatów pieczone,Warzywa,165,2.0,5.5,26.5,3.8,skrobiowe,NISKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,słowo_kluczowe: skrobiowe; kategoria Warzywa; wartości po obróbce termicznej (katalog diet liczy na surowo),
Ziemniaki opiekane w ziołach,Warzywa,125,2.2,3.5,21.0,2.0,skrobiowe,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,słowo_kluczowe: skrobiowe; kategoria Warzywa,
Caponata sycylijska,Warzywa,92,1.8,6.0,8.0,2.6,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Kimchi z kapusty pekińskiej,Warzywa,33,2.0,0.5,5.5,2.4,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
Ogórki konserwowe (korniszony),Warzywa,22,0.7,0.2,4.5,1.0,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Papryczki piri-piri marynowane,Warzywa,35,1.5,0.5,6.5,2.0,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Pomarańcza czerwona (sycylijska),Owoce,45,0.9,0.2,11.0,2.2,owoce,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Winogrona ciemne z pestkami,Owoce,71,0.6,0.3,17.5,1.4,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: nasiona; kategoria Owoce,
Porzeczka biała,Owoce,42,1.1,0.3,9.5,4.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Jeżyny leśne,Owoce,43,1.4,0.5,9.6,5.3,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Wiśnie suszone,Owoce,335,2.5,1.0,80.0,6.5,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
